,created_at,text,reply_count,retweet_count,favorite_count
146,Fri Jan 15 23:10:03 +0000 2021,"WEEKLY WATER NEWS DIGEST for Jan 9-15: SGMA challenges and opportunities, first lawsuits over GSPs; Climate change and the Delta; plus all the top stories of the week and more … https://t.co/v0Qk4lpzdW https://t.co/94qLi2nDkT",0,0,0
147,Fri Jan 15 23:10:03 +0000 2021,No climate change there?? https://t.co/Rj60NcrQZ5,1,0,1
148,Fri Jan 15 23:09:46 +0000 2021,"green party voters be like: we'd love to give people dental-care, pharmacare, raise their wages, strengthen unions, expand public ownership, etc. but we really care about climate change, so we're just gonna make sure there's no progress on any of those fronts",1,1,12
149,Fri Jan 15 23:09:35 +0000 2021,"According to IPCC 2007 report, sea levels will rise by 7-23 inches by the end of this century due to global warming.",0,0,1
150,Sun Jan 31 23:58:59 +0000 2021,Is winter really necessary? Is global warming that bad?,0,0,0
151,Sun Jan 31 23:57:58 +0000 2021,"Yes, recycle, continue doing it. BUT don't stop there.
""A reliance on recycling, she said, can draw attention away from prioritizing “reduce and reuse,” which do far more to lower emissions.""
https://t.co/vy3fcnsOEL",1,1,3
152,Sun Jan 31 23:57:54 +0000 2021,"The climate change challenge in #blownawaynetflix was BS. The judges dwelled too long on a sense of hope the pieces were apparently supposed to have, and the loser should not have lost! #rigged",0,0,0
153,Sun Jan 31 23:57:35 +0000 2021,Biden signals radical shift from Trump era with executive orders on climate change https://t.co/iR8IX2ywpR,0,0,0
154,Sun Jan 31 23:57:35 +0000 2021,"'We don't have the option of starting slowly': NZ told to move quickly on climate targets: Newstalk ZB https://t.co/F5V9cqq2Hl

MORE w/ EcoSearch: https://t.co/4GDJ8LqWl9",0,1,1
155,Sun Jan 31 23:56:53 +0000 2021,"Is climate change shifting buyer priorities in US real estate markets?
As the effects of climate change grow increasingly prevalent, they become harder and harder to ignore, especially when making a significant investment like buyi…https://t.co/ihL5Ye5qc2 https://t.co/BIddEIox1I",0,0,0
156,Sun Jan 31 23:56:03 +0000 2021,PolitiFact | Bill Gates didn’t say ‘3 billion people need to die’ to reverse climate change https://t.co/iUTbbuNU4i,0,0,0
157,Sun Jan 31 23:55:50 +0000 2021,ACOSS is speaking at Parliament hearing on @zalisteggall #ClimateChangeBill today 4pm AEDT. Listen in to @cassandragoldie explain why a legislative framework can help Australia better address the climate crisis &amp; in a more equitable &amp; inclusive way https://t.co/uEBma1iZgW #auspol,2,14,31
158,Sun Jan 31 23:55:45 +0000 2021,"Ever notice that the solution to every (supposed) problem threatening the world - climate change, terrorism, poverty, hunger, covid - is always liberty crushing authoritarianism?",1,0,1
159,Sun Jan 31 23:55:38 +0000 2021,What climate change? https://t.co/K0fw94WxIY,0,0,0
160,Sun Jan 31 23:55:33 +0000 2021,HEADLINE: Climate change: Better warning systems needed for extreme weather - UN : https://t.co/YwIHQx9aI1 #Scrummyninja #vegaslocals #bashninjas #vegas #vegasnews #lasvegas #summerlin #hendersonlv #lasvegasstrip #vegasstrong #unlv #vegaslocalnews,0,0,0
161,Sun Jan 31 23:55:24 +0000 2021,Indiana State University Global Warming and West Nile Virus Analysis Paper – Assignment Help https://t.co/sngHR3nv3M,0,0,0
162,Sun Jan 31 23:55:21 +0000 2021,"So right! It is baffling. Many country ppl understand that danger of climate change to their whole livelihood &amp; way of life, yet don't seem to be heard. https://t.co/Xggsdrq061",0,0,0
163,Sun Jan 31 23:55:01 +0000 2021,"You will want to take a look at our ""New and Exciting"" climate change microsite. It gets harder every day to keep up with new initiatives, each of which can be another asset in the climate change mitigation toolkit. We look forward to seeing you! https://t.co/jl7IRpr71L",0,3,4
164,Sun Jan 31 23:55:00 +0000 2021,Well done for @oliverhartwich knocking it out of the park on @MagicTalkRadio  in explaining how the ETS is much more effective and efficient than the bevy of micro-economic interventions proposed by the Climate Change Commission.  Let it work to reduce emissions efficiently,2,5,10
165,Sun Jan 31 23:54:31 +0000 2021,"This recent article from https://t.co/sAQyHwn05i highlights the cost savings that wetlands can provide in natural disasters. Wetland protection is yet another way for communities to combat climate change!
https://t.co/cGxpO8RAXd",0,0,0
166,Sun Jan 31 23:54:17 +0000 2021,Martin’s New Earth Guitar Was Inspired By Climate Change Activist Greta Thunberg  https://t.co/feuzRBjI1b,0,0,0
167,Sun Jan 31 23:54:16 +0000 2021,#WarRoomPandemic Chris Wallace interviewed an economist of Biden why cancel XL pipeline with 1000 people laidoff and more to follow.Chris is a fraud when on the debate stage ask Trump can move on to climate change.Chris you got what you ask for,1,0,0
168,Sun Jan 31 23:54:12 +0000 2021,"They did it, Eggs tincture red scallion stopped climate change 🤩",0,1,2
169,Sun Jan 31 23:54:09 +0000 2021,someone pls tell me that winters have been getting noticeably warmer for reasons that don't have to do with climate change pls and thx,2,0,7
170,Sun Jan 31 23:54:01 +0000 2021,"MIT Climate and Sustainability Consortium: Influential Industry Leaders Convened in the Fight Against Climate Change: SciTechDaily https://t.co/J4XCTTirVM

MORE w/ EcoSearch: https://t.co/c1KA0TBpLq",0,0,0
171,Sun Jan 31 23:53:02 +0000 2021,"Terrifying, but also the exact type of conversations we need to be having

https://t.co/qDHGS3z5Yi",0,0,2
172,Sun Jan 31 23:52:56 +0000 2021,"Obama gave $2.6 Million dollars after it was BANNED in the United States. NWO bioweapon perhaps! Given his hatred of AMERICANS and it's Democratic Republic.
The elimination of old usless mouths seems like a good place to start their wicked plan into motion.  The GLOBAL warming BS https://t.co/mZluUbtCWz",0,0,0
173,Sun Jan 31 23:52:51 +0000 2021,"The country doesn't see it as liberal to fight the pandemic, racism or climate change. Axios

Joe Biden's executive actions are a humane reset of American values.",0,0,1
174,Sun Jan 31 23:52:41 +0000 2021,I agree with cha match. We need to increase inequality and accelerate climate change. https://t.co/m3l4tkDMzo,1,0,6
175,Sun Jan 31 23:52:21 +0000 2021,This snow is off the damn chain… What the heck happened to global warming?!,3,1,1
176,Sun Jan 31 23:52:15 +0000 2021,Biden Takes on the Climate Crisis and Combat Climate Change received a new entry.  #480 https://t.co/1DY8mXrWEh,0,0,0
177,Sun Jan 31 23:52:03 +0000 2021,"""Insect declines are emblematic of a larger problem."" https://t.co/bXE5f2Rqop",0,48,42
178,Sun Jan 31 23:51:52 +0000 2021,"President @EmmanuelMacron has been a leader on climate change - now stepping up with +50% for @IFAD to help create jobs, protect biodiversity and fight hunger! Others should follow suit. Maybe champions like @erna_solberg @dagiulstein &amp; @MinPres @G20org?",0,0,0
179,Sun Jan 31 23:51:47 +0000 2021,Yes. The US got so rich taking advantage of poor countries during globalization but most of wealth went into hands of Wall Street guys (+wars). Finally there seems a path to tackle this inequality. So we can come together to solve real issues like climate change and pandemics. https://t.co/OQR02pjSWV,1,0,1
180,Sun Jan 31 23:51:45 +0000 2021,"“We remain hopeful all Australian governments will aspire to the leadership shown nationally with the #COVIDー19 #pandemic and effectively deal with #climatechange now, understanding the major #health risks of neglecting this issue”
I wish I was so hopeful
https://t.co/MR7DhFN8uO",0,0,1
181,Sun Jan 31 23:51:24 +0000 2021,"Climate change news: Earth is hotter now than it has been for at least 12,000 years! https://t.co/Kfd0an9SKG",0,0,0
182,Sun Jan 31 23:51:21 +0000 2021,Nice to see our @sallyfrean from @WgtnBusGov commenting on the release of the Climate Change Commission’s draft advice https://t.co/R79PuVsilB,0,0,5
183,Sun Jan 31 23:50:44 +0000 2021,Chances a House Rep brings a snowball to work tomorrow as proof against global warming?,0,0,0
184,Sun Jan 31 23:50:37 +0000 2021,With global warming we’re supposed to get more snow!!! 👍👍👍 https://t.co/ECM0rb3k1G,2,0,1
185,Sun Jan 31 23:49:28 +0000 2021,"WAR IS THE SMOKING GUN OF ""CLIMATE CHANGE"" AND ""VICE VERSA!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"" https://t.co/YLRuza1j83",0,0,0
186,Sun Jan 31 23:48:58 +0000 2021,Global Warming/Climate change is due to Human Activities https://t.co/g46CtSOioa,0,0,0
187,Sun Jan 31 23:48:28 +0000 2021,The water monster that destroyed the city of Venice in Spider Man: Homecoming is a great metaphor for climate change,0,0,0
188,Sun Jan 31 23:48:27 +0000 2021,"Curious where all of the loudmouthed cocky ""Orange Man Bad"" Biden voters are now that Jolted Joe is actually in and destroying jobs for hard working Americans. In 2 short weeks to appease his climate change masters, his dictator moves have put thousands out of a job. Suckers",0,0,0
189,Sun Jan 31 23:48:15 +0000 2021,Fitzgibbons assertion low paid workers or those in the fossil fuel or cattle industries can't afford the luxury of a pro environmental POV IMO show how little understanding of the existential threat represented by global warming/climate change exists among politicians #auspol https://t.co/nJgIQBvZca,0,0,2
190,Sun Jan 31 23:48:08 +0000 2021,"Let’s see how much the globalists really care about “climate change“ once their economic systems start crumbling 
#climatechange 
#GameStop",0,0,0
191,Sun Jan 31 23:48:04 +0000 2021,Can you global warming people who carry on about raising oceans etc explain a couple things to me..1) the earth warms and cools..there have been 5 ice ages and warmed after each with no interference from man so why would it not warm and cool now? 2) this map is 77 million yrs ago https://t.co/HGHpkYHdAJ,0,0,0
192,Sun Jan 31 23:47:38 +0000 2021,https://t.co/c0RHP9VqNN FYI for #SacStateMPPA 220B students working on climate change solutions using a carbon tax.,0,0,0
193,Sun Jan 31 23:47:29 +0000 2021,"Erm.. because these directors care more about money than the environment? Pretty obvious, isnt it? 

 Commentary: Too many corporate boardrooms are not climate competent

https://t.co/6zOfcTdcM0",0,0,0
194,Sun Jan 31 23:47:17 +0000 2021,"Remind me again, how many #petrol and #diesel #cars #trucks and industrial vehicles you insure globally 🤔🤪
""Aviva will use its ‘ultimate sanction’ to force action on global warming"" https://t.co/iFjFop2qse
#Sustainability #greenwashing #ice #mobility #insurance",0,0,0
195,Sun Jan 31 23:46:57 +0000 2021,United States federal government would be revered for implementing Defense Production Act forcing automobile makers to manufacture zero-emissions vehicles due to mass carbon-dioxide discharge into earth’s atmosphere causing climate change. This is for good of mankind and planet.,0,0,0
196,Sun Jan 31 23:45:47 +0000 2021,Coalition government’s climate change policy too successful for its deniers? https://t.co/GBOvq3XNwv via @EMAILiT,0,2,2
197,Sun Jan 31 23:45:02 +0000 2021,"NZ Climate report shows hitting CO2 reduction goals is “achievable &amp; affordable.” “Incredibly encouraging,” says PM. #Pray turn words into fast big action, others inspired to copy. https://t.co/umVehnge5J",0,1,0
198,Sun Jan 31 23:44:40 +0000 2021,Why climate change should be a red-hot issue...https://t.co/OS9DmV9Jde,0,0,0
199,Sun Jan 31 23:44:38 +0000 2021,Greetings eco-friendlies! Today we have everyone's favorite contaminating company Walmart whose carbon emission peaked at 22 MILLION☢️! Fun fact  climate change is a real thing!  Think twice about the amount of pollution resulted making your products!,0,0,0
200,Sun Jan 31 23:44:34 +0000 2021,Biden and Pope Francis Could Make a Climate Change Miracle https://t.co/vNvJiuOeLZ #SmartNews,0,0,0
201,Sun Jan 31 23:44:32 +0000 2021,Climate change: Electrical industry's 'dirty secret' boosts warming - BBC News https://t.co/drvwHmvQPO,3,4,9
202,Sun Jan 31 23:44:28 +0000 2021,"The Trump admin used a $30B fund to bail out farmers suffering due to dem led lockdowns. Now the Biden admin wants to use it for climate change &amp; other dem plans without waiting for Congress...
https://t.co/uGvto5qvtu",0,0,0
203,Sun Jan 31 23:44:04 +0000 2021,Climate change is a Democrat hoax?,0,0,0
204,Sun Jan 31 23:42:50 +0000 2021,"Whenever rich billionaires make statements like this, I lose respect for them. What he should say is ""There are only two priorities for me, forcing climate change on the average Joe while I still use my private jet, and Inequality as a mechanism to shape public opinion. https://t.co/jsJH7R7w4w",0,0,0
205,Sun Jan 31 23:42:40 +0000 2021,KFUPM Thermodynamics Mechanical Engineering and Global Warming Essay https://t.co/qeBLJ71nqx,0,0,0
206,Sun Jan 31 23:42:04 +0000 2021,How the culture of human exceptionalism holds us back. https://t.co/XkANn3e2VM,0,0,0
207,Sun Jan 31 23:41:55 +0000 2021,"Stephen Hawking warned that humanity is in danger of destroying itself in the next 100 years:  He highlighted nuclear war, global warming, and genetically-engineered viruses as possible harbingers of doom of our own creation. https://t.co/1Nbfaxd0yw",0,0,0
208,Sun Jan 31 23:41:37 +0000 2021,"Yes, I've heard of global warming or warning or whatever, but let's be honest, I can't do without my daily Lush baths...",0,0,0
209,Sun Jan 31 23:41:11 +0000 2021,The truth about capturing CO2 to reverse climate change https://t.co/n01YTGDet2 via @YouTube,0,0,0
210,Sun Jan 31 23:40:21 +0000 2021,"Sweet innocence, she has zero clue, 18,000 miles shortest route to New Zealand as opposed to 100 to the EU, how cost does that add + global warming, people get a grip Brexit is helping to sign the death certificate for planet Earth FFS. https://t.co/SPjFJY5UPC",0,0,0
211,Sun Jan 31 23:40:06 +0000 2021,"Greta Thunberg joins Asian charge against Vietnam coal plant -
                        Nikkei Asia
https://t.co/TEpFLKMr45",0,1,4
